#      Teff	   Log(g)	Metallicity	L/H	   Vturb     SED_name	
      6000.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6000..logg=4.50000.dat.txt
      6000.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6000..logg=5.00000.dat.txt
      6250.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=0.50000.dat.txt
      6250.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=1.00000.dat.txt
      6250.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=1.50000.dat.txt
      6250.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=2.00000.dat.txt
      6250.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=2.50000.dat.txt
      6250.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=3.00000.dat.txt
      6250.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=3.50000.dat.txt
      6250.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=4.00000.dat.txt
      6250.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=4.50000.dat.txt
      6250.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6250..logg=5.00000.dat.txt
      6500.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=0.50000.dat.txt
      6500.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=1.00000.dat.txt
      6500.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=1.50000.dat.txt
      6500.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=2.00000.dat.txt
      6500.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=2.50000.dat.txt
      6500.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=3.00000.dat.txt
      6500.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=3.50000.dat.txt
      6500.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=4.00000.dat.txt
      6500.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=4.50000.dat.txt
      6500.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6500..logg=5.00000.dat.txt
      6750.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=0.50000.dat.txt
      6750.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=1.00000.dat.txt
      6750.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=1.50000.dat.txt
      6750.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=2.00000.dat.txt
      6750.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=2.50000.dat.txt
      6750.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=3.00000.dat.txt
      6750.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=3.50000.dat.txt
      6750.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=4.00000.dat.txt
      6750.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=4.50000.dat.txt
      6750.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=6750..logg=5.00000.dat.txt
      7000.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=0.50000.dat.txt
      7000.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=1.00000.dat.txt
      7000.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=1.50000.dat.txt
      7000.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=2.00000.dat.txt
      7000.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=2.50000.dat.txt
      7000.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=3.00000.dat.txt
      7000.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=3.50000.dat.txt
      7000.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=4.00000.dat.txt
      7000.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=4.50000.dat.txt
      7000.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7000..logg=5.00000.dat.txt
      7250.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=0.50000.dat.txt
      7250.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=1.00000.dat.txt
      7250.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=1.50000.dat.txt
      7250.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=2.00000.dat.txt
      7250.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=2.50000.dat.txt
      7250.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=3.00000.dat.txt
      7250.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=3.50000.dat.txt
      7250.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=4.00000.dat.txt
      7250.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=4.50000.dat.txt
      7250.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7250..logg=5.00000.dat.txt
      7500.00     0.500000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=0.50000.dat.txt
      7500.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=1.00000.dat.txt
      7500.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=1.50000.dat.txt
      7500.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=2.00000.dat.txt
      7500.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=2.50000.dat.txt
      7500.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=3.00000.dat.txt
      7500.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=3.50000.dat.txt
      7500.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=4.00000.dat.txt
      7500.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=4.50000.dat.txt
      7500.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7500..logg=5.00000.dat.txt
      7750.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=1.00000.dat.txt
      7750.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=1.50000.dat.txt
      7750.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=2.00000.dat.txt
      7750.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=2.50000.dat.txt
      7750.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=3.00000.dat.txt
      7750.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=3.50000.dat.txt
      7750.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=4.00000.dat.txt
      7750.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=4.50000.dat.txt
      7750.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=7750..logg=5.00000.dat.txt
      8000.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=1.00000.dat.txt
      8000.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=1.50000.dat.txt
      8000.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=2.00000.dat.txt
      8000.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=2.50000.dat.txt
      8000.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=3.00000.dat.txt
      8000.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=3.50000.dat.txt
      8000.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=4.00000.dat.txt
      8000.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=4.50000.dat.txt
      8000.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8000..logg=5.00000.dat.txt
      8250.00      1.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=1.00000.dat.txt
      8250.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=1.50000.dat.txt
      8250.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=2.00000.dat.txt
      8250.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=2.50000.dat.txt
      8250.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=3.00000.dat.txt
      8250.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=3.50000.dat.txt
      8250.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=4.00000.dat.txt
      8250.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=4.50000.dat.txt
      8250.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8250..logg=5.00000.dat.txt
      8500.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=1.50000.dat.txt
      8500.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=2.00000.dat.txt
      8500.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=2.50000.dat.txt
      8500.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=3.00000.dat.txt
      8500.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=3.50000.dat.txt
      8500.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=4.00000.dat.txt
      8500.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=4.50000.dat.txt
      8500.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8500..logg=5.00000.dat.txt
      8750.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=1.50000.dat.txt
      8750.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=2.00000.dat.txt
      8750.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=2.50000.dat.txt
      8750.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=3.00000.dat.txt
      8750.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=3.50000.dat.txt
      8750.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=4.00000.dat.txt
      8750.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=4.50000.dat.txt
      8750.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=8750..logg=5.00000.dat.txt
      9000.00      1.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=1.50000.dat.txt
      9000.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=2.00000.dat.txt
      9000.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=2.50000.dat.txt
      9000.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=3.00000.dat.txt
      9000.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=3.50000.dat.txt
      9000.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=4.00000.dat.txt
      9000.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=4.50000.dat.txt
      9000.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9000..logg=5.00000.dat.txt
      9250.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=2.00000.dat.txt
      9250.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=2.50000.dat.txt
      9250.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=3.00000.dat.txt
      9250.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=3.50000.dat.txt
      9250.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=4.00000.dat.txt
      9250.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=4.50000.dat.txt
      9250.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9250..logg=5.00000.dat.txt
      9500.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=2.00000.dat.txt
      9500.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=2.50000.dat.txt
      9500.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=3.00000.dat.txt
      9500.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=3.50000.dat.txt
      9500.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=4.00000.dat.txt
      9500.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=4.50000.dat.txt
      9500.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9500..logg=5.00000.dat.txt
      9750.00      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=2.00000.dat.txt
      9750.00      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=2.50000.dat.txt
      9750.00      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=3.00000.dat.txt
      9750.00      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=3.50000.dat.txt
      9750.00      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=4.00000.dat.txt
      9750.00      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=4.50000.dat.txt
      9750.00      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=9750..logg=5.00000.dat.txt
      10000.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=2.00000.dat.txt
      10000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=2.50000.dat.txt
      10000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=3.00000.dat.txt
      10000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=3.50000.dat.txt
      10000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=4.00000.dat.txt
      10000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=4.50000.dat.txt
      10000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10000..logg=5.00000.dat.txt
      10250.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=2.00000.dat.txt
      10250.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=2.50000.dat.txt
      10250.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=3.00000.dat.txt
      10250.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=3.50000.dat.txt
      10250.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=4.00000.dat.txt
      10250.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=4.50000.dat.txt
      10250.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10250..logg=5.00000.dat.txt
      10500.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=2.00000.dat.txt
      10500.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=2.50000.dat.txt
      10500.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=3.00000.dat.txt
      10500.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=3.50000.dat.txt
      10500.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=4.00000.dat.txt
      10500.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=4.50000.dat.txt
      10500.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10500..logg=5.00000.dat.txt
      10750.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=2.00000.dat.txt
      10750.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=2.50000.dat.txt
      10750.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=3.00000.dat.txt
      10750.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=3.50000.dat.txt
      10750.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=4.00000.dat.txt
      10750.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=4.50000.dat.txt
      10750.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=10750..logg=5.00000.dat.txt
      11000.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=2.00000.dat.txt
      11000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=2.50000.dat.txt
      11000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=3.00000.dat.txt
      11000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=3.50000.dat.txt
      11000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=4.00000.dat.txt
      11000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=4.50000.dat.txt
      11000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11000..logg=5.00000.dat.txt
      11250.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=2.00000.dat.txt
      11250.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=2.50000.dat.txt
      11250.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=3.00000.dat.txt
      11250.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=3.50000.dat.txt
      11250.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=4.00000.dat.txt
      11250.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=4.50000.dat.txt
      11250.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11250..logg=5.00000.dat.txt
      11500.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=2.00000.dat.txt
      11500.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=2.50000.dat.txt
      11500.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=3.00000.dat.txt
      11500.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=3.50000.dat.txt
      11500.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=4.00000.dat.txt
      11500.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=4.50000.dat.txt
      11500.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11500..logg=5.00000.dat.txt
      11750.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=2.00000.dat.txt
      11750.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=2.50000.dat.txt
      11750.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=3.00000.dat.txt
      11750.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=3.50000.dat.txt
      11750.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=4.00000.dat.txt
      11750.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=4.50000.dat.txt
      11750.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=11750..logg=5.00000.dat.txt
      12000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=2.50000.dat.txt
      12000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=3.00000.dat.txt
      12000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=3.50000.dat.txt
      12000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=4.00000.dat.txt
      12000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=4.50000.dat.txt
      12000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12000..logg=5.00000.dat.txt
      12250.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=2.50000.dat.txt
      12250.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=3.00000.dat.txt
      12250.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=3.50000.dat.txt
      12250.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=4.00000.dat.txt
      12250.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=4.50000.dat.txt
      12250.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12250..logg=5.00000.dat.txt
      12500.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=2.50000.dat.txt
      12500.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=3.00000.dat.txt
      12500.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=3.50000.dat.txt
      12500.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=4.00000.dat.txt
      12500.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=4.50000.dat.txt
      12500.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12500..logg=5.00000.dat.txt
      12750.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=2.50000.dat.txt
      12750.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=3.00000.dat.txt
      12750.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=3.50000.dat.txt
      12750.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=4.00000.dat.txt
      12750.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=4.50000.dat.txt
      12750.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=12750..logg=5.00000.dat.txt
      13000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=2.50000.dat.txt
      13000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=3.00000.dat.txt
      13000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=3.50000.dat.txt
      13000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=4.00000.dat.txt
      13000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=4.50000.dat.txt
      13000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=13000..logg=5.00000.dat.txt
      14000.0      2.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=2.00000.dat.txt
      14000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=2.50000.dat.txt
      14000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=3.00000.dat.txt
      14000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=3.50000.dat.txt
      14000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=4.00000.dat.txt
      14000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=4.50000.dat.txt
      14000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=14000..logg=5.00000.dat.txt
      15000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=2.50000.dat.txt
      15000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=3.00000.dat.txt
      15000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=3.50000.dat.txt
      15000.0      4.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=4.00000.dat.txt
      15000.0      4.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=4.50000.dat.txt
      15000.0      5.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=15000..logg=5.00000.dat.txt
      16000.0      2.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=16000..logg=2.50000.dat.txt
      16000.0      3.00000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=16000..logg=3.00000.dat.txt
      16000.0      3.50000      0.00000      1.25000      2.00000 fp00k2odfnew.pck.teff=16000..logg=3.50000.dat.txt
